class,frame,track_id,yolo_class,box,confidence
mains,211,,,"[217.31683731079102, 156.81995487213135, 327.02579498291016, 209.36037397384644]",1.0
mains,212,,,"[216.1046028137207, 151.60868883132935, 326.2655258178711, 209.482656955719]",1.0
mains,213,,,"[217.60961532592773, 145.35597038269043, 318.62884521484375, 209.72562646865845]",1.0
mains,214,,,"[211.42066955566406, 152.04520225524902, 317.86251068115234, 218.07340335845947]",1.0
mains,215,,,"[210.84177017211914, 159.67251634597778, 297.37247467041016, 231.3631353378296]",1.0
mains,216,,,"[204.78731155395508, 171.49776220321655, 294.3011665344238, 250.29681015014648]",1.0
mains,217,,,"[208.79159927368164, 184.9466757774353, 297.8340530395508, 264.6237459182739]",1.0
mains,218,,,"[215.60413360595703, 186.33539485931396, 312.37890243530273, 272.9348945617676]",1.0
mains,219,,,"[225.94938278198242, 190.9892292022705, 327.7806091308594, 279.02234172821045]",1.0
mains,220,,,"[233.3673858642578, 189.23124074935913, 339.45289611816406, 264.42913341522217]",1.0
mains,221,,,"[250.04867553710938, 172.2352967262268, 360.9859085083008, 255.26947116851807]",1.0
mains,222,,,"[255.22541046142578, 201.47322463989258, 367.8936004638672, 255.78139114379883]",1.0
mains,223,,,"[279.5318603515625, 185.82087421417236, 420.479736328125, 269.7361478805542]",1.0
mains,223,,,"[271.24853134155273, 204.89439296722412, 384.6617889404297, 268.9846830368042]",1.0
mains,224,,,"[279.9641990661621, 213.70015811920166, 399.8485565185547, 278.13353061676025]",1.0
mains,225,,,"[281.8778419494629, 214.17081499099731, 408.2441711425781, 286.6557970046997]",1.0
mains,226,,,"[277.3206329345703, 209.74837589263916, 411.5537643432617, 293.3979949951172]",1.0
mains,227,,,"[268.01666259765625, 209.18694019317627, 408.50765228271484, 299.84379386901855]",1.0
mains,228,,,"[255.70405960083008, 210.78928756713867, 400.2770233154297, 305.92735290527344]",1.0
mains,229,,,"[242.59336471557617, 206.7396969795227, 390.20618438720703, 304.88082790374756]",1.0
mains,230,,,"[234.98193740844727, 201.9468812942505, 378.5513687133789, 303.4855556488037]",1.0
mains,231,,,"[221.88255310058594, 213.32325410842896, 360.1918411254883, 303.1214361190796]",1.0
mains,232,,,"[207.9574203491211, 243.46737384796143, 333.4012985229492, 305.8345785140991]",1.0
mains,237,,,"[172.95639038085938, 288.15174865722656, 251.57049179077148, 372.6601552963257]",1.0
mains,238,,,"[180.18264770507812, 286.0253019332886, 262.20712661743164, 374.3435869216919]",1.0
mains,239,,,"[184.75120544433594, 283.92040729522705, 262.76702880859375, 367.06608867645264]",1.0
mains,240,,,"[198.9701271057129, 285.02746868133545, 268.0258560180664, 349.177960395813]",1.0
mains,241,,,"[212.6963233947754, 281.32880115509033, 285.3559684753418, 344.0034770965576]",1.0
mains,242,,,"[233.475341796875, 267.1158056259155, 325.87493896484375, 342.0389928817749]",1.0
mains,243,,,"[240.98150253295898, 266.32473850250244, 335.56175231933594, 330.20764446258545]",1.0
mains,250,,,"[395.0511169433594, 177.1592788696289, 510.83099365234375, 209.00320672988892]",1.0
mains,251,,,"[394.3056869506836, 153.01836776733398, 512.7080154418945, 210.0660696029663]",1.0
mains,252,,,"[389.27486419677734, 142.08025932312012, 465.5636215209961, 201.24468755722046]",1.0
mains,253,,,"[386.4375686645508, 139.98011541366577, 452.75962829589844, 204.13940048217773]",1.0
mains,254,,,"[376.72306060791016, 143.4375514984131, 443.8159942626953, 193.11443996429443]",1.0
mains,255,,,"[364.8542785644531, 147.99347448349, 432.76737213134766, 194.63943672180176]",1.0
mains,256,,,"[359.89952087402344, 152.49505376815796, 419.23805236816406, 195.63195276260376]",1.0
mains,315,,,"[134.76438522338867, 171.47333908081055, 385.23101806640625, 269.9574365615845]",1.0
mains,317,,,"[133.48477363586426, 179.59623527526855, 393.0099105834961, 273.721378326416]",1.0
mains,318,,,"[149.44842338562012, 137.34503173828125, 412.7328872680664, 234.8527193069458]",1.0
mains,319,,,"[160.0726318359375, 151.1626353263855, 420.24688720703125, 240.02743434906006]",1.0
mains,329,,,"[105.65070152282715, 169.68832683563232, 435.53001403808594, 286.6601228713989]",1.0
mains,559,,,"[286.65096282958984, 254.6360149383545, 392.67284393310547, 386.7966499328613]",1.0
mains,560,,,"[277.64259338378906, 260.2979049682617, 381.28623962402344, 376.62535285949707]",1.0
mains,561,,,"[277.1836471557617, 268.4524726867676, 377.56160736083984, 377.1815872192383]",1.0
mains,562,,,"[254.48522567749023, 266.3409605026245, 343.76564025878906, 366.72349548339844]",1.0
mains,563,,,"[252.27134704589844, 271.02301597595215, 343.8050842285156, 372.39393424987793]",1.0
mains,568,,,"[203.14149856567383, 240.5274839401245, 314.881534576416, 386.7855520248413]",1.0
mains,569,,,"[206.44132614135742, 223.3454246520996, 330.5039596557617, 373.8236846923828]",1.0
mains,569,,,"[210.39438247680664, 231.68227100372314, 327.85343170166016, 374.7320394515991]",1.0
mains,570,,,"[218.85868072509766, 224.71041584014893, 345.4661178588867, 379.56233310699463]",1.0
mains,570,,,"[220.50148010253906, 227.616548538208, 333.85547637939453, 374.49679470062256]",1.0
mains,571,,,"[218.1113624572754, 223.6517629623413, 349.2837142944336, 379.99499702453613]",1.0
mains,571,,,"[220.07953643798828, 225.87077808380127, 340.2979278564453, 380.80916118621826]",1.0
mains,572,,,"[220.08026123046875, 225.7306251525879, 348.78173828125, 379.4876346588135]",1.0
mains,573,,,"[212.83231735229492, 232.841139793396, 346.0642623901367, 384.5628547668457]",1.0
mains,573,,,"[215.19855499267578, 228.04769325256348, 335.21995544433594, 378.09514331817627]",1.0
mains,574,,,"[216.18553161621094, 228.71475219726562, 336.6255187988281, 380.18077754974365]",1.0
mains,575,,,"[208.58470916748047, 220.8810453414917, 336.44405364990234, 380.79981422424316]",1.0
mains,575,,,"[208.79148483276367, 211.42410850524902, 333.07090759277344, 374.3548393249512]",1.0
mains,576,,,"[218.3781623840332, 230.71268463134766, 340.9394836425781, 381.62664699554443]",1.0
mains,577,,,"[218.18830490112305, 232.631103515625, 339.19227600097656, 381.4737739562988]",1.0
mains,578,,,"[232.1724510192871, 255.56561279296875, 352.90645599365234, 406.1110010147095]",1.0
mains,579,,,"[248.287353515625, 271.9862937927246, 382.34424591064453, 422.268705368042]",1.0
OP,45,10,op,"[228.2636542988514, 209.85426247419392, 774.1540535191477, 640.9711685020054]",0.0
OP,46,10,op,"[225.69010080020468, 220.27255914991508, 773.102890999078, 652.6315324335625]",0.0
OP,47,10,op,"[224.15137491301027, 226.63439568353587, 774.0714795984961, 660.9737026972982]",0.0
OP,48,10,op,"[222.612649026824, 232.99623221715666, 775.0400681969062, 669.3158729610341]",0.0
OP,49,10,op,"[221.07392314164582, 239.35806875077745, 776.0086567943081, 677.6580432247698]",0.0
OP,50,10,op,"[219.53519725747572, 245.71990528439824, 776.977245390702, 686.0002134885056]",0.0
OP,51,10,op,"[217.99647137431373, 252.08174181801903, 777.9458339860878, 694.3423837522413]",0.0
OP,52,10,op,"[216.45774549215986, 258.4435783516398, 778.9144225804655, 702.684554015977]",0.0
OP,53,10,op,"[214.9190196110141, 264.8054148852606, 779.883011173835, 711.0267242797129]",0.0
OP,54,10,op,"[213.38029373087642, 271.1672514188814, 780.8515997661964, 719.3688945434486]",0.0
OP,55,10,op,"[211.84156785174685, 277.5290879525022, 781.8201883575498, 727.7110648071844]",0.0
OP,56,10,op,"[210.3028419736254, 283.89092448612297, 782.788776947895, 736.0532350709202]",0.0
OP,57,10,op,"[208.764116096512, 290.25276101974384, 783.7573655372322, 744.3954053346561]",0.0
OP,58,10,op,"[207.22539022040678, 296.61459755336466, 784.7259541255612, 752.7375755983918]",0.0
OP,59,10,op,"[205.68666434530962, 302.9764340869855, 785.6945427128821, 761.0797458621275]",0.0
OP,60,10,op,"[204.14793847122058, 309.33827062060635, 786.6631312991949, 769.4219161258634]",0.0
OP,61,10,op,"[202.6092125981396, 315.7001071542272, 787.6317198844997, 777.7640863895992]",0.0
OP,62,10,op,"[201.07048672606675, 322.06194368784804, 788.6003084687964, 786.1062566533351]",0.0
OP,63,10,op,"[199.531760855002, 328.42378022146886, 789.5688970520848, 794.448426917071]",0.0
OP,64,10,op,"[197.99303498494538, 334.78561675508973, 790.5374856343653, 802.7905971808068]",0.0
OP,65,10,op,"[196.45430911589688, 341.1474532887106, 791.5060742156376, 811.1327674445427]",0.0
OP,66,10,op,"[194.91558324785643, 347.5092898223314, 792.4746627959018, 819.4749377082784]",0.0
OP,67,10,op,"[193.3768573808241, 353.87112635595224, 793.4432513751578, 827.8171079720141]",0.0
OP,68,10,op,"[191.8381315147999, 360.2329628895731, 794.4118399534059, 836.15927823575]",0.0
OP,69,10,op,"[190.29940564978375, 366.594799423194, 795.3804285306458, 844.5014484994858]",0.0
OP,70,10,op,"[188.76067978577578, 372.9566359568148, 796.3490171068776, 852.8436187632217]",0.0
OP,71,10,op,"[187.22195392277587, 379.3184724904356, 797.3176056821012, 861.1857890269575]",0.0
OP,71,14,op,"[97.16949699719504, 10.2988596435913, 635.4894896855835, 433.4056119908872]",0.0
OP,72,10,op,"[185.68322806078402, 385.6803090240565, 798.2861942563169, 869.5279592906934]",0.0
OP,72,14,op,"[114.51708264513132, 5.972472233166002, 656.8135751038419, 431.1751602508645]",0.0
OP,73,10,op,"[184.14450219980034, 392.0421455576774, 799.2547828295244, 877.8701295544292]",0.0
OP,73,14,op,"[124.52392208638759, 2.9576951817872725, 669.1725412698045, 428.0857334608314]",0.0
OP,73,15,op,"[181.7789800783558, 7.0228934313599325, 489.6611010256723, 198.15528010517272]",0.0
OP,74,10,op,"[182.60577633982473, 398.4039820912982, 800.2233714017237, 886.212299818165]",0.0
OP,74,14,op,"[130.07952269401272, 1.1271631682157022, 676.9617647512619, 427.99865863465254]",0.0
OP,74,15,op,"[184.39446626311874, 5.6936559646354965, 495.5447395666836, 198.03162389885068]",0.0
OP,75,10,op,"[181.06705048085723, 404.765818624919, 801.191959972915, 894.5544700819007]",0.0
OP,75,14,op,"[130.36454193059257, -0.11801116267491807, 685.6428621293032, 429.93154160478684]",0.0
OP,75,15,op,"[188.58577716737517, 4.310703041233495, 496.5341126393038, 194.6693867124699]",0.0
OP,76,10,op,"[179.52832462289786, 411.1276551585399, 802.1605485430982, 902.8966403456366]",0.0
OP,76,14,op,"[135.32466506575537, -1.8383108275718598, 693.2029814242646, 430.2248576040797]",0.0
OP,76,15,op,"[205.2856410608702, 8.164310609086883, 521.4516705798112, 202.27809069150356]",0.0
OP,77,14,op,"[190.82687725203363, 6.201000981451045, 747.8848778986569, 433.06838996473766]",0.0
OP,77,15,op,"[216.2926675944522, 14.942196802703506, 541.4249515818526, 212.85203123343072]",0.0
OP,78,14,op,"[139.5831362136206, 3.204019409015757, 707.6348728996661, 433.92767431874796]",0.0
OP,78,15,op,"[230.0902614669988, 20.015843302737025, 560.2653105557729, 219.73692050795057]",0.0
OP,79,14,op,"[115.8429631345175, 2.707868654846294, 691.2673711244614, 434.7350719605208]",0.0
OP,79,15,op,"[232.8569545452319, 21.649979300555287, 566.6403068283316, 222.20080700572316]",0.0
OP,80,14,op,"[116.70909711442368, 2.0671380908868286, 693.9339874677953, 435.4460584546605]",0.0
OP,80,15,op,"[234.12346156046746, 22.522575337217503, 570.9373624561327, 223.6522801543407]",0.0
OP,81,14,op,"[117.57523075954629, 1.4264075269273633, 696.6006041459127, 436.15704494880015]",0.0
OP,81,15,op,"[233.6743305527883, 21.94811544996361, 571.4013802697597, 222.63015426039422]",0.0
OP,82,14,op,"[118.44136406988537, 0.7856769629678979, 699.2672211588138, 436.86803144293987]",0.0
OP,82,15,op,"[240.403252978294, 23.33743311818789, 578.8327868117065, 224.43686555121906]",0.0
OP,83,14,op,"[119.30749704544087, 0.14494639900843254, 701.9338385064983, 437.5790179370796]",0.0
OP,83,15,op,"[247.13217529181102, 24.72675078641217, 586.2641934656418, 226.24357684204386]",0.0
OP,84,14,op,"[120.17362968621285, -0.49578416495103284, 704.6004561889664, 438.29000443121924]",0.0
OP,84,15,op,"[236.48853614526837, 14.641527135208563, 570.1933128752903, 211.36048222788395]",0.0
OP,84,17,op,"[37.55369304917777, 120.48583940058185, 154.69668973452582, 329.12527384755094]",0.0
OP,85,14,op,"[121.03976199220125, -1.1365147289104982, 707.267074206218, 439.0009909253589]",0.0
OP,85,15,op,"[234.75925532284126, 14.7132838709597, 566.8981436075304, 208.9863639775241]",0.0
OP,85,17,op,"[38.436161124228235, 120.44705401154175, 155.19463995609163, 328.40163654353245]",0.0
OP,86,14,op,"[121.90589396340607, -1.7772452928699636, 709.9336925582534, 439.7119774194986]",0.0
OP,86,15,op,"[239.10523535186283, 14.83448347401341, 570.5266825453941, 208.68786799926767]",0.0
OP,86,17,op,"[39.318629199564725, 120.40826862250165, 155.69259017737144, 327.67799923951395]",0.0
OP,86,18,op,"[-5.132852011305616, 0.0, 58.432939635390724, 59.92684444758662]",0.0
OP,87,14,op,"[122.77202559982737, -2.417975856829429, 712.6003112450721, 440.42296391363834]",0.0
OP,87,15,op,"[230.35654550018188, 11.507706634931992, 558.9878084710335, 201.86537591706866]",0.0
OP,87,17,op,"[33.44267242037207, 125.63527373842783, 152.45865473366143, 337.95118956458435]",0.0
OP,87,18,op,"[-6.927817390928286, 0.0, 59.037419458336544, 62.71578298191526]",0.0
OP,88,14,op,"[123.6381569014651, -3.0587064207888943, 715.2669302666744, 441.133950407778]",0.0
OP,88,15,op,"[229.4440108000614, 13.86117818104546, 563.6173425591313, 206.21279336723288]",0.0
OP,88,17,op,"[35.54619685080886, 131.2348360710546, 156.6692123544261, 347.79624275946924]",0.0
OP,88,18,op,"[-6.97682532568092, 0.0, 59.19225831594619, 63.50193130241396]",0.0
OP,89,14,op,"[124.5042878683193, -3.6994369847483597, 717.9335496230603, 441.84493690191766]",0.0
OP,89,15,op,"[227.0726016309735, 15.271536424728737, 565.9829402430406, 209.29837795931823]",0.0
OP,89,17,op,"[35.43994512664327, 133.16876221325242, 157.25436709545394, 350.9663685299604]",0.0
OP,89,18,op,"[-8.538404370424107, 0.48095838235092003, 60.83096987633216, 67.98464803457861]",0.0
OP,89,19,op,"[256.97046964526646, 363.90491816306155, 573.9991374909176, 793.1784653281156]",0.0
OP,90,14,op,"[125.37041850038997, -4.340167548707825, 720.6001693142297, 442.5559233960574]",0.0
OP,90,15,op,"[226.9881748756452, 16.02478500074156, 567.442514315915, 210.4188112528675]",0.0
OP,90,17,op,"[35.33369340955543, 135.1026883554502, 157.83952182940405, 354.13649430045155]",0.0
OP,90,18,op,"[-9.231903139394749, 0.3057271012632796, 62.34927010872491, 71.06789810355406]",0.0
OP,90,19,op,"[265.81436287475617, 367.3413423661706, 580.3159617844456, 792.8493003481556]",0.0
OP,91,14,op,"[126.23654879767702, -4.98089811266729, 723.2667893401826, 443.2669098901971]",0.0
OP,91,15,op,"[227.1486127522453, 15.96498191084018, 567.8227643563133, 209.27676686937252]",0.0
OP,91,17,op,"[35.22744169954533, 137.03661449764803, 158.4246765562764, 357.3066200709428]",0.0
OP,91,18,op,"[-9.409719156556964, 0.13748138655699904, 63.025578491359084, 72.98872134570976]",0.0
OP,91,19,op,"[269.8994668146004, 368.3595819872262, 583.8023462830495, 793.0574961182824]",0.0
OP,92,14,op,"[127.10267876018054, -5.621628676626756, 725.9334097009192, 443.97789638433676]",0.0
OP,92,15,op,"[219.55443226174918, 14.63598519151114, 562.5616242757025, 208.47798697916414]",0.0
OP,92,17,op,"[35.12118999661297, 138.9705406398458, 159.00983127607103, 360.47674584143397]",0.0
OP,92,18,op,"[-10.363747099516353, 0.05486359834016241, 61.237650853664796, 73.67723215675143]",0.0
OP,92,19,op,"[267.1156567367875, 364.9594430237073, 582.1517171387004, 790.6169377361434]",0.0
OP,93,14,op,"[127.96880838790054, -6.262359240586221, 728.6000303964393, 444.6888828784764]",0.0
OP,93,15,op,"[219.64020799973497, 13.329065034492785, 564.0674984619786, 206.7734313442097]",0.0
OP,93,17,op,"[35.01493830075835, 140.90446678204364, 159.5949859887879, 363.6468716119251]",0.0
OP,93,18,op,"[-10.409508548223268, 0.6791794115444176, 59.351381965851644, 74.09966507038902]",0.0
OP,93,19,op,"[269.7141478577041, 364.9908445423677, 584.4432088669521, 790.2335383155687]",0.0
OP,94,14,op,"[128.83493768083696, -6.9030898045456865, 731.266651426743, 445.39986937261614]",0.0
OP,94,15,op,"[219.57076530179992, 12.83782562374661, 566.0816678897404, 206.3957168195551]",0.0
OP,94,17,op,"[34.90868661198148, 142.83839292424142, 160.18014069442705, 366.8169973824163]",0.0
OP,94,18,op,"[-9.589045598305944, 1.6231422559011932, 56.66638253206355, 73.03542924579239]",0.0
OP,94,19,op,"[272.3126389801364, 365.0222460610281, 586.7347005936881, 789.850138894994]",0.0
OP,95,14,op,"[129.7010666389898, -7.543820368505152, 733.9332727918302, 446.11085586675586]",0.0
OP,95,15,op,"[217.02176730296674, 9.479126547912117, 555.0201437595748, 197.2305132831358]",0.0
OP,95,17,op,"[34.802434930282345, 144.77231906643925, 160.76529539298843, 369.98712315290754]",0.0
OP,95,18,op,"[-10.621950970279489, 1.8046774999764565, 56.938141769730734, 74.6232155832669]",0.0
OP,95,19,op,"[266.5041522682121, 357.72642159786284, 584.3803957916024, 786.106748609659]",0.0
OP,96,14,op,"[130.56719526235912, -8.184550932464617, 736.599894491701, 446.8218423608955]",0.0
OP,96,15,op,"[217.5381399345405, 7.792633911114606, 552.6385211276382, 193.1002207058791]",0.0
OP,96,17,op,"[34.696183255660955, 146.70624520863703, 161.35045008447207, 373.1572489233987]",0.0
OP,96,18,op,"[-11.654855616234983, 1.9862127440517199, 57.20990028137986, 76.21100192074144]",0.0
OP,96,19,op,"[267.93224196639653, 354.03064111195624, 585.889182042502, 781.5001098515718]",0.0
OP,97,14,op,"[131.43332355094492, -8.825281496424083, 739.2665165263552, 447.5328288550352]",0.0
OP,97,15,op,"[217.42468599017863, 7.056281819688394, 552.5144367214863, 191.5938770314298]",0.0
OP,97,17,op,"[34.58993158811731, 148.64017135083486, 161.935604768878, 376.32737469388985]",0.0
OP,97,18,op,"[-12.687759536172425, 2.167747988126983, 57.48165806701094, 77.79878825821595]",0.0
OP,97,19,op,"[268.06343680074485, 352.5713754539055, 586.5312649069735, 779.7401607568291]",0.0
OP,98,14,op,"[132.29945150474714, -9.466012060383548, 741.933138895793, 448.2438153491749]",0.0
OP,98,15,op,"[215.01942122862079, 6.433716746749511, 550.5347355305186, 190.66123343328957]",0.0
OP,98,17,op,"[34.48367992765141, 150.57409749303264, 162.52075944620617, 379.497500464381]",0.0
OP,98,18,op,"[-13.720662730091817, 2.3492832322022466, 57.75341512662396, 79.38657459569049]",0.0
OP,98,19,op,"[266.7534690526637, 350.66915678240696, 586.3597941300964, 778.287102524383]",0.0
OP,99,14,op,"[133.16557912376578, -10.106742624343013, 744.5997616000145, 448.9548018433146]",0.0
OP,99,15,op,"[210.90793775849832, 6.083031178448493, 547.5658268932161, 190.380426522001]",0.0
OP,99,17,op,"[34.37742827426324, 152.50802363523047, 163.10591411645657, 382.6676262348723]",0.0
OP,99,18,op,"[-14.75356519799315, 2.53081847627751, 58.02517146021893, 80.974360933165]",0.0
OP,99,19,op,"[267.703267461858, 350.5673581977943, 588.2192789944561, 778.4015886249902]",0.0
OP,100,14,op,"[134.0317064080009, -10.747473188302479, 747.2663846390194, 449.6657883374543]",0.0
OP,100,15,op,"[208.1226519338601, 4.884443760891287, 544.0450684357398, 188.16582443355512]",0.0
OP,100,17,op,"[34.271176627952826, 154.44194977742825, 163.69106877962926, 385.8377520053634]",0.0
OP,100,18,op,"[-15.78646693987644, 2.7123537203527732, 58.296927067795856, 82.56214727063954]",0.0
OP,100,19,op,"[268.7941368052828, 349.2598939204164, 589.3530611797516, 777.1513762407033]",0.0
OP,101,14,op,"[134.89783335745244, -11.388203752261944, 749.9330080128079, 450.37677483159393]",0.0
OP,101,15,op,"[209.6485895182725, 5.130334614202511, 543.493244879779, 185.92590314542326]",0.0
OP,101,17,op,"[34.164924988720145, 156.37587591962608, 164.2762234357242, 389.0078777758546]",0.0
OP,101,18,op,"[-16.81936795574168, 2.8938889644280366, 58.568681949354726, 84.14993360811405]",0.0
OP,101,19,op,"[267.13905421757704, 348.05269536292656, 588.2200005470411, 775.2175126063996]",0.0
OP,102,14,op,"[135.7639599721204, -12.02893431622141, 752.5996317213801, 451.08776132573365]",0.0
OP,102,15,op,"[214.25951991873563, 4.3430487673741425, 541.100179161019, 180.59215883156634]",0.0
OP,102,17,op,"[34.05867335656521, 158.30980206182386, 164.8613780847414, 392.17800354634574]",0.0
OP,102,18,op,"[-17.85226824558886, 3.0754242085033, 58.840436104895545, 85.7377199455886]",0.0
OP,102,19,op,"[271.96108686060717, 348.41349360245385, 593.7332501194282, 774.7827624210736]",0.0
OP,103,14,op,"[136.63008625200484, -12.669664880180875, 755.2662557647357, 451.79874781987337]",0.0
OP,103,15,op,"[211.51595959786755, 5.932812192096421, 537.0658398063161, 180.996567645202]",0.0
OP,103,17,op,"[13.707029705641709, 123.57893276993488, 133.35244483856343, 344.980096916697]",0.0
OP,103,18,op,"[-18.885167809417997, 3.2569594525785632, 59.11218953441832, 87.3255062830631]",0.0
OP,103,19,op,"[271.26288351183126, 349.1071238179786, 594.2860906222611, 775.2754034543964]",0.0
OP,104,14,op,"[137.49621219710576, -13.31039544414034, 757.9328801428749, 452.50973431401303]",0.0
OP,104,15,op,"[203.12959529827202, 9.900848466457774, 529.7363559501894, 185.27638179763454]",0.0
OP,104,17,op,"[12.273556071419357, 123.32782243593041, 132.14565305018243, 345.14854255435637]",0.0
OP,104,18,op,"[-19.918066647229075, 3.4384946966538266, 59.38394223792303, 88.91329262053765]",0.0
OP,104,19,op,"[264.4095620480466, 349.6720467404706, 587.7276173084952, 775.629073934509]",0.0
OP,105,14,op,"[138.3623378074231, -13.951126008099806, 760.5995048557975, 453.2207208081527]",0.0
OP,105,15,op,"[185.83072809685012, 7.931996195154312, 523.3550651675532, 189.53695171501764]",0.0
OP,105,17,op,"[10.840082525393072, 123.07671210192595, 130.9388611736054, 345.31698819201563]",0.0
OP,105,18,op,"[-20.95096475902211, 3.62002994072909, 59.655694215409696, 90.50107895801216]",0.0
OP,105,19,op,"[259.81206379498644, 350.17913284352016, 584.3262698395521, 777.0147901590844]",0.0
OP,106,14,op,"[139.22846308295686, -14.591856572059271, 763.2661299035038, 453.9317073022924]",0.0
OP,106,15,op,"[183.37483239713754, 7.901607977201465, 515.2698431335795, 186.41698550609306]",0.0
OP,106,17,op,"[9.406609067562854, 122.82560176792148, 129.73206920883229, 345.485433829675]",0.0
OP,106,18,op,"[-21.983862144797087, 3.8015651848043532, 59.92744546687831, 92.0888652954867]",0.0
OP,106,19,op,"[259.59797039575096, 349.5886066396031, 584.0949701286636, 776.4015475670294]",0.0
OP,107,14,op,"[140.0945880237071, -15.232587136018736, 765.9327552859936, 454.6426937964321]",0.0
OP,107,15,op,"[179.92299977940755, 8.006531071677301, 508.08951150351004, 184.6905348803991]",0.0
OP,107,17,op,"[7.973135697928697, 122.57449143391702, 128.52527715586308, 345.65387946733426]",0.0
OP,107,18,op,"[-23.01675880455402, 3.9831004288796166, 60.19919599232888, 93.67665163296121]",0.0
OP,107,19,op,"[259.38387699994746, 348.998080435686, 583.8636704143431, 775.7883049749744]",0.0
OP,108,14,op,"[140.96071262967382, -15.873317699978202, 768.599381003267, 455.3536802905718]",0.0
OP,108,15,op,"[177.76666428537553, 6.746222447190391, 500.0382517730243, 180.59284336989612]",0.0
OP,108,17,op,"[6.539662416490607, 122.32338109991255, 127.31848501469784, 345.82232510499364]",0.0
OP,108,18,op,"[-24.049654738292894, 4.16463567295488, 60.47094579176139, 95.26443797043575]",0.0
OP,108,19,op,"[277.87932275436197, 292.8313213676255, 617.4213537716178, 724.0262904315591]",0.0
OP,109,14,op,"[141.8268369008569, -16.514048263937667, 771.266007055324, 456.06466678471145]",0.0
OP,109,15,op,"[175.6645782361963, 4.406247638069374, 495.5136304151111, 177.2032816694811]",0.0
OP,109,17,op,"[5.1061892232485775, 122.07227076590809, 126.11169278533654, 345.9907707426529]",0.0
OP,109,18,op,"[-25.082549946013724, 4.346170917030143, 60.74269486517585, 96.85222430791026]",0.0
OP,109,19,op,"[244.8585206207506, 327.4754745436063, 579.6221183695955, 755.3393007446101]",0.0
OP,110,15,op,"[170.39548180297896, 2.088565120665777, 490.3743912820227, 174.74230790898753]",0.0
OP,110,17,op,"[3.672716118202608, 121.82116043190362, 124.90490046777919, 346.1592163803123]",0.0
OP,110,18,op,"[-26.115444427716497, 4.527706161105407, 61.01444321257226, 98.4400106453848]",0.0
OP,110,19,op,"[243.29582155850014, 325.5521859350065, 578.0834906935701, 753.4465409827828]",0.0
OP,111,15,op,"[164.29562342116515, 1.4677173648630202, 482.8514040791001, 172.7676316111316]",0.0
OP,111,17,op,"[2.239243101352713, 121.57005009789916, 123.69810806202575, 346.32766201797153]",0.0
OP,111,18,op,"[-27.14833818340122, 4.70924140518067, 61.28619083395061, 100.02779698285931]",0.0
OP,111,19,op,"[223.51672617811343, 342.9049524736938, 553.459320855989, 768.7634651329515]",0.0
OP,112,15,op,"[161.80623842253928, 1.1034131601553412, 483.71497083262716, 173.5668735626587]",0.0
OP,112,17,op,"[0.8057701726988853, 121.31893976389469, 122.49131556807626, 346.4961076556309]",0.0
OP,112,18,op,"[-28.181231213067896, 4.890776649255933, 61.55793772931093, 101.61558332033385]",0.0
OP,112,19,op,"[220.6119222135613, 347.77133238190567, 548.6733714979543, 773.4094879614552]",0.0
OP,113,15,op,"[167.15516290775736, 0.9445245512507938, 490.2936008956988, 173.7889418391195]",0.0
OP,113,17,op,"[-0.6277026677588822, 121.06782942989022, 121.2845229859307, 346.66455329329017]",0.0
OP,113,18,op,"[-29.214123516716516, 5.072311893331197, 61.82968389865319, 103.20336965780837]",0.0
OP,113,19,op,"[216.95360789028877, 348.38788635548167, 544.8687255803634, 773.8360466775537]",0.0
OP,113,25,op,"[319.623154749264, 277.8938525631097, 762.8683843209342, 706.370167453867]",0.0
OP,114,15,op,"[176.46935635520086, 1.874970788813343, 499.41459736319007, 174.93227176380844]",0.0
OP,114,17,op,"[-2.0611754200205823, 120.81671909588576, 120.0777303155891, 346.83299893094954]",0.0
OP,114,18,op,"[-30.247015094347084, 5.25384713740646, 62.101429341977386, 104.7911559952829]",0.0
OP,114,19,op,"[213.29529361507937, 349.0044403290577, 541.0640796147093, 774.2626053936522]",0.0
OP,114,25,op,"[342.0912127243132, 282.1649331598538, 785.661495833973, 710.8583846221195]",0.0
OP,115,15,op,"[179.1931165592262, 2.477047318698169, 502.80636025200323, 175.91280827483135]",0.0
OP,115,17,op,"[-3.494648084086222, 120.5656087618813, 118.8709375570514, 347.0014445686088]",0.0
OP,115,18,op,"[-31.2799059459596, 5.435382381481723, 62.37317405928354, 106.37894233275742]",0.0
OP,115,19,op,"[209.63697938793317, 349.6209943026337, 537.259433600992, 774.6891641097505]",0.0
OP,115,25,op,"[354.98579022490253, 283.12669643409373, 798.6133778543119, 711.8755301314966]",0.0
OP,116,15,op,"[180.42518180494955, 2.382776737740542, 510.74138387056195, 179.20251560993705]",0.0
OP,116,17,op,"[9.371434254874217, 127.45466069772068, 120.42649592498357, 342.1354775428749]",0.0
OP,116,18,op,"[-32.312796071554075, 5.616917625556987, 62.64491805057165, 107.96672867023196]",0.0
OP,116,19,op,"[205.9786652088501, 350.2375482762097, 533.4547875392116, 775.1157228258489]",0.0
OP,116,25,op,"[367.8803677254441, 284.0884597083337, 811.5652598746985, 712.8926756408737]",0.0
OP,117,15,op,"[181.5566096679732, 2.0255208922907997, 513.0814106041032, 179.65070951689455]",0.0
